477_198,0.006864989,437,0.073798627
563_342,0.006818182,440,0.073295455
573_313,0.00678733,442,0.072963801
521_409,0.006779661,295,0.072881356
513_288,0.006711409,298,0.072147651
607_363,0.006711409,447,0.072147651
475_200,0.006711409,298,0.072147651
503_502,0.006666667,300,0.071666667
389_387,0.006666667,300,0.071666667
304_106,0.006666667,300,0.071666667
146_116,0.006666667,300,0.071666667
157_148,0.006666667,300,0.071666667
563_259,0.006666667,300,0.071666667
663_186,0.006666667,300,0.071666667
381_378,0.006666667,300,0.071666667
113_112,0.006666667,300,0.071666667
175_174,0.006666667,300,0.071666667
448_263,0.006666667,300,0.071666667
497_304,0.006666667,300,0.071666667
318_222,0.006622517,302,0.071192053
318_221,0.006622517,302,0.071192053
491_271,0.006578947,152,0.070723684
342_260,0.006550218,458,0.070414847
241_240,0.006535948,459,0.070261438
581_255,0.006514658,307,0.070032573
475_193,0.006493506,308,0.069805195
659_342,0.006451613,465,0.069354839
602_452,0.006410256,156,0.068910256
576_191,0.006389776,313,0.068690096
616_530,0.006269592,319,0.067398119
665_186,0.00621118,322,0.066770186
321_222,0.005988024,334,0.064371257
321_221,0.005988024,334,0.064371257
12_7,0.005830904,343,0.062682216
6_5,0.005813953,172,0.0625
62_5,0.005813953,172,0.0625
268_46,0.005586592,179,0.060055866
501_431,0.005479452,365,0.05890411
451_288,0.005464481,183,0.058743169
465_278,0.005347594,187,0.057486631
652_510,0.005208333,192,0.055989583
652_651,0.005154639,194,0.055412371
358_115,0.005102041,196,0.054846939
487_275,0.005102041,196,0.054846939
333_12,0.005089059,393,0.054707379
664_663,0.005076142,197,0.054568528
654_623,0.005076142,197,0.054568528
646_455,0.005,400,0.05375
145_113,0.005,400,0.05375
646_503,0.005,400,0.05375
334_166,0.005,400,0.05375
453_235,0.005,200,0.05375
502_455,0.005,400,0.05375
562_263,0.005,400,0.05375
502_189,0.005,400,0.05375
506_504,0.004830918,207,0.051932367
570_266,0.004807692,208,0.051682692
547_278,0.004784689,209,0.051435407
137_136,0.004694836,213,0.050469484
