278,276,6
357,118,6
457,98,6
652,235,6
596,422,6
652,234,6
307,305,6
576,195,6
511,346,6
515,439,6
524,388,6
623,548,6
555,248,6
307,241,6
660,342,6
523,388,6
570,29,6
532,276,6
62,12,6
62,53,6
541,348,6
358,117,6
267,205,6
113,112,6
146,116,6
157,148,6
175,174,6
304,106,6
381,378,6
389,387,6
448,263,6
497,304,6
503,502,6
563,259,6
603,176,6
576,207,6
486,275,6
560,276,6
652,509,6
620,225,6
12,6,6
471,191,6
331,330,6
388,387,6
148,6,6
442,378,6
654,532,6
498,138,6
497,121,6
440,349,6
509,346,6
192,191,6
409,388,6
560,547,6
581,255,6
102,57,6
576,197,6
314,140,6
659,448,6
665,186,6
268,54,6
554,279,6
530,290,6
616,299,6
621,225,6
298,297,6
529,297,6
347,234,6
483,174,6
560,559,6
622,353,6
495,457,6
576,196,6
329,39,6
569,440,6
635,440,6
118,115,6
84,2,6
282,118,6
655,136,6
536,305,6
530,298,6
530,529,6
465,278,6
324,155,6
207,191,6
485,174,6
576,473,6
205,204,10
474,204,10
486,273,10
117,115,10
325,182,10
358,116,10
197,191,10
314,141,10
286,76,10
476,205,10
476,474,10
53,6,10
660,260,10
660,563,10
196,191,10
634,506,10
532,466,10
261,257,10
487,271,10
198,193,10
429,324,10
560,548,10
600,130,10
564,260,10
577,298,10
577,529,10
634,366,10
205,198,10
205,203,10
473,191,10
474,198,10
474,203,10
521,409,10
489,488,10
492,38,10
125,109,10
226,225,10
576,200,10
249,247,10
318,221,10
318,222,10
624,288,10
428,426,10
412,353,10
199,193,10
200,191,10
203,193,10
267,193,10
475,195,10
454,380,10
343,261,10
381,376,10
342,263,10
427,46,10
473,471,10
573,57,10
54,47,10
219,218,10
649,388,10
116,115,10
193,191,10
259,258,10
263,259,10
273,271,10
275,271,10
305,242,10
569,350,10
576,193,10
604,273,10
604,275,10
635,350,10
656,539,10
663,186,10
195,191,10
539,450,10
198,195,10
198,196,10
198,197,10
524,523,10
491,273,10
491,275,10
409,389,10
659,343,10
619,227,10
193,192,10
206,195,10
249,248,10
470,195,10
563,343,10
616,303,10
206,205,10
470,205,10
268,45,10
528,136,10
326,99,10
318,316,10
375,19,10
358,114,10
670,249,10
664,186,10
199,195,10
199,196,10
199,197,10
203,195,10
203,196,10
203,197,10
203,200,10
267,195,10
267,196,10
267,197,10
267,200,10
267,207,10
475,207,10
47,43,10
609,254,10
54,43,10
195,192,10
196,192,10
197,192,10
200,192,10
207,192,10
473,192,10
576,206,10
576,470,10
516,447,10
651,511,10
426,46,10
481,452,10
470,207,10
511,510,10
526,525,10
649,394,10
475,197,10
321,221,10
321,222,10
450,241,0
515,168,0
472,206,0
472,470,0
475,196,0
525,404,0
47,46,0
204,193,0
476,193,0
525,165,0
555,249,0
370,369,0
206,197,0
470,197,0
497,111,0
516,515,0
576,472,0
343,260,0
321,18,0
649,521,0
206,196,0
333,5,0
470,196,0
358,146,0
475,473,0
487,275,0
576,191,0
321,316,0
350,349,0
534,300,0
207,204,0
473,204,0
547,278,0
511,235,0
649,389,0
118,117,0
204,195,0
204,196,0
204,197,0
204,200,0
333,12,0
476,195,0
476,196,0
476,197,0
476,200,0
476,207,0
476,473,0
410,281,0
471,193,0
510,237,0
165,164,0
448,261,0
282,119,0
651,237,0
484,273,0
484,275,0
475,200,0
7,5,0
145,113,0
200,198,0
207,198,0
207,203,0
304,111,0
306,305,0
334,166,0
380,378,0
397,396,0
412,354,0
426,54,0
444,163,0
447,168,0
473,198,0
473,203,0
495,125,0
502,189,0
502,455,0
539,538,0
562,263,0
636,520,0
646,455,0
646,503,0
198,192,0
559,278,0
347,235,0
357,282,0
577,297,0
441,288,0
466,278,0
481,480,0
380,376,0
389,386,0
206,200,0
470,200,0
509,236,0
511,509,0
471,195,0
471,196,0
471,197,0
471,200,0
471,207,0
475,193,0
485,483,0
199,192,0
203,192,0
267,192,0
607,362,0
251,248,0
511,234,0
487,273,0
564,261,0
148,53,0
457,130,0
320,124,0
206,193,0
470,193,0
499,141,0
281,279,0
527,165,0
428,45,0
412,411,0
499,140,15
333,148,15
476,471,15
570,424,15
623,466,15
495,130,15
453,347,15
106,84,15
406,227,15
451,284,15
237,235,15
275,274,15
318,18,15
650,521,15
510,347,15
448,257,15
475,472,15
651,347,15
204,192,15
476,192,15
548,278,15
597,29,15
472,471,15
472,191,15
510,236,15
651,236,15
45,43,15
186,39,15
489,273,15
583,2,15
523,409,15
547,532,15
608,492,15
268,47,15
300,125,15
404,164,15
442,376,15
597,266,15
521,394,15
472,192,15
659,562,15
559,532,15
652,347,15
534,103,15
520,363,15
450,305,15
509,237,15
477,205,15
477,474,15
263,260,7
516,166,7
617,108,7
658,108,7
409,394,7
153,152,7
471,204,7
477,471,7
645,374,7
304,125,7
506,365,7
507,366,7
507,506,7
427,54,7
564,258,7
564,263,7
564,563,7
261,258,7
366,365,7
492,187,7
376,19,7
560,466,7
337,330,7
471,198,7
488,487,7
527,404,7
488,272,7
659,342,7
534,134,7
288,287,7
537,305,7
477,192,7
7,6,7
649,387,7
548,532,7
300,212,7
313,2,7
501,431,7
403,163,7
534,109,7
665,325,7
168,166,7
530,299,7
212,109,7
291,287,7
480,176,7
477,204,7
477,476,7
270,115,7
557,318,7
558,318,7
194,193,3
205,193,3
474,193,3
477,198,3
282,116,3
47,45,3
475,191,3
563,257,3
526,165,3
426,47,3
530,303,3
243,219,3
205,200,3
454,19,3
474,200,3
474,473,3
186,182,3
622,412,3
206,191,3
470,191,3
447,439,3
480,452,3
251,250,3
237,234,3
530,295,3
409,387,3
260,257,3
579,399,3
78,7,3
557,321,3
558,321,3
357,116,3
556,318,3
488,484,3
563,263,3
486,271,3
515,447,3
578,399,3
439,168,3
212,134,3
586,584,3
586,585,3
541,234,3
563,342,13
574,546,13
643,314,13
665,663,13
510,348,13
212,103,13
526,404,13
651,348,13
556,321,13
524,394,13
106,2,13
573,313,13
12,7,13
497,495,13
388,386,13
62,7,13
342,260,13
115,113,13
513,288,13
241,240,13
600,497,13
270,114,13
516,439,13
541,511,13
116,114,13
117,114,13
348,237,13
148,7,4
428,427,4
513,451,4
357,126,4
499,314,4
270,146,4
509,348,4
427,47,4
541,509,4
236,235,4
663,325,4
607,363,4
541,235,4
541,510,4
357,270,4
348,236,4
447,334,11
236,234,11
523,387,11
589,584,11
589,585,11
513,284,11
521,437,2
464,463,2
650,524,2
354,353,2
463,136,2
587,584,2
587,585,2
588,587,2
589,588,2
598,355,2
357,115,2
439,334,2
524,437,2
348,235,9
411,354,8
