587,584,0.013333333,300,3
587,585,0.013333333,300,3
588,587,0.013333333,300,3
656,539,0.013333333,300,3
465,278,0.013368984,187,3
513,284,0.013392857,336,3
473,191,0.013468013,297,3
78,7,0.013513514,296,3
649,437,0.013574661,221,3
600,457,0.013605442,147,3
581,578,0.013636364,220,3
650,649,0.013636364,220,3
207,204,0.013651877,293,3
204,200,0.013651877,293,3
476,200,0.013651877,293,3
476,196,0.013651877,293,3
476,207,0.013651877,293,3
204,196,0.013651877,293,3
473,204,0.013651877,293,3
204,197,0.013651877,293,3
476,197,0.013651877,293,3
476,195,0.013651877,293,3
204,195,0.013651877,293,3
198,193,0.013651877,293,3
476,473,0.013651877,293,3
623,559,0.013661202,183,3
454,381,0.01369863,146,3
570,29,0.013745704,291,3
509,348,0.013850416,361,3
46,45,0.013888889,144,3
320,124,0.013888889,288,3
196,191,0.013937282,287,3
623,547,0.01396648,179,3
272,271,0.013986014,143,3
366,365,0.014124294,177,4
476,193,0.014134276,283,4
204,193,0.014134276,283,4
197,191,0.014184397,282,4
650,524,0.014234875,281,4
407,226,0.014285714,140,4
541,236,0.014285714,140,4
427,268,0.014285714,140,4
267,205,0.014336918,279,4
506,365,0.014367816,174,4
565,219,0.014388489,139,4
389,386,0.014388489,278,4
509,346,0.014388489,278,4
623,276,0.014450867,173,4
506,504,0.014492754,207,4
321,316,0.014492754,345,4
616,303,0.014545455,275,4
329,186,0.01459854,137,4
270,115,0.01459854,137,4
560,532,0.01459854,137,4
513,451,0.01461039,308,4
375,19,0.014705882,272,4
206,193,0.014705882,272,4
470,193,0.014705882,272,4
350,349,0.014705882,272,4
348,236,0.014760148,271,4
486,275,0.014760148,271,4
207,191,0.014760148,271,4
538,450,0.014814815,135,4
484,273,0.014814815,270,4
484,275,0.014814815,270,4
118,117,0.014869888,269,4
534,300,0.014925373,268,4
515,168,0.015037594,266,4
343,260,0.015037594,266,4
664,186,0.01509434,265,4
530,295,0.01511335,397,4
516,515,0.015151515,264,4
488,484,0.015151515,396,4
651,511,0.015209125,263,4
504,365,0.015267176,131,4
470,200,0.015267176,262,4
206,200,0.015267176,262,4
439,334,0.015306122,392,4
370,369,0.01532567,261,4
511,510,0.01532567,261,4
450,241,0.01532567,261,4
474,198,0.015444015,259,4
474,203,0.015444015,259,4
670,249,0.015444015,259,4
205,198,0.015444015,259,4
205,203,0.015444015,259,4
408,226,0.015503876,129,4
524,388,0.015503876,258,4
306,241,0.015625,128,4
516,334,0.015625,128,4
242,241,0.015625,128,4
106,84,0.015625,256,4
521,437,0.015625,256,4
195,191,0.015625,256,4
325,182,0.015625,256,4
409,387,0.015625,320,4
556,321,0.015625,384,4
515,334,0.015748031,127,4
621,443,0.015748031,127,4
488,275,0.015873016,126,4
605,488,0.015873016,126,4
488,273,0.015873016,126,4
474,204,0.015873016,252,4
476,205,0.015873016,252,4
476,474,0.015873016,252,4
205,204,0.015873016,252,4
475,191,0.015873016,378,4
623,465,0.015923567,157,4
651,236,0.015936255,251,4
357,270,0.015936255,251,4
236,235,0.015936255,251,4
510,236,0.015936255,251,4
318,316,0.015974441,313,4
473,206,0.016064257,249,4
473,470,0.016064257,249,4
236,234,0.016085791,373,4
491,274,0.016260163,123,4
251,248,0.016260163,246,4
558,556,0.016393443,122,4
491,484,0.016393443,122,4
509,234,0.016393443,122,4
298,297,0.016393443,244,4
529,297,0.016393443,244,4
329,39,0.016460905,243,4
346,235,0.016460905,243,4
530,299,0.016483516,364,4
47,45,0.016528926,363,4
523,389,0.016666667,120,4
663,186,0.016666667,300,4
470,196,0.016736402,239,4
206,196,0.016736402,239,4
321,18,0.016778523,298,4
537,306,0.016806723,119,4
563,343,0.016806723,238,4
411,354,0.016853933,356,4
493,492,0.016877637,237,4
492,38,0.016877637,237,4
225,223,0.016877637,237,4
270,114,0.016877637,237,4
426,54,0.016891892,296,4
659,261,0.016949153,118,4
521,409,0.016949153,295,4
652,347,0.016949153,354,4
454,380,0.017021277,235,4
451,441,0.017021277,235,4
556,318,0.017045455,352,4
303,290,0.017094017,117,4
579,255,0.017094017,117,4
470,197,0.017094017,234,4
206,197,0.017094017,234,4
555,248,0.017123288,146,4
537,536,0.017241379,116,4
620,407,0.017391304,115,4
457,130,0.01744186,344,4
618,27,0.01754386,114,4
659,263,0.01754386,114,4
484,274,0.01754386,228,4
501,500,0.017699115,113,4
578,255,0.017699115,113,4
307,241,0.017699115,226,4
498,138,0.017699115,226,4
658,108,0.017751479,338,4
617,108,0.017751479,338,4
620,225,0.017777778,225,4
314,141,0.017777778,225,4
477,470,0.017857143,112,4
477,206,0.017857143,112,4
643,141,0.017857143,112,4
453,347,0.017857143,336,4
470,207,0.01793722,223,4
207,206,0.01793722,223,4
515,447,0.017964072,334,4
352,351,0.018018018,111,5
556,222,0.018018018,111,5
538,242,0.018018018,222,5
608,492,0.018018018,333,5
507,366,0.018072289,332,5
507,506,0.018072289,332,5
539,450,0.018072289,332,5
357,118,0.018099548,221,5
118,115,0.018099548,221,5
437,409,0.018115942,276,5
243,218,0.018181818,110,5
427,43,0.018181818,110,5
650,409,0.018181818,275,5
458,130,0.01826484,219,5
337,330,0.018292683,328,5
495,457,0.01843318,217,5
536,305,0.018604651,215,5
487,273,0.018691589,214,5
649,389,0.018691589,214,5
472,191,0.01875,320,5
509,236,0.018957346,211,5
600,98,0.018957346,211,5
654,560,0.018957346,211,5
578,399,0.019021739,368,5
598,355,0.01910828,314,5
504,366,0.019138756,209,5
388,386,0.019148936,235,5
576,191,0.019169329,313,5
620,408,0.019230769,104,5
528,464,0.019230769,104,5
546,9,0.019230769,130,5
602,452,0.019230769,156,5
206,195,0.019230769,208,5
470,195,0.019230769,208,5
480,176,0.019230769,260,5
454,442,0.019323671,207,5
426,47,0.019354839,310,5
477,192,0.01937046,413,5
475,193,0.019480519,308,5
206,205,0.019512195,205,5
586,584,0.019512195,205,5
586,585,0.019512195,205,5
474,470,0.019512195,205,5
474,206,0.019512195,205,5
470,205,0.019512195,205,5
477,205,0.019607843,306,5
477,474,0.019607843,306,5
541,234,0.019607843,357,5
579,399,0.019662921,356,5
436,435,0.01980198,101,5
477,472,0.01980198,101,5
651,346,0.01980198,202,5
274,272,0.019900498,201,5
477,471,0.019900498,402,5
458,123,0.02,100,5
642,639,0.02,100,5
557,556,0.02,100,5
510,346,0.02,200,5
453,235,0.02,200,5
447,334,0.02,300,5
486,271,0.02,400,5
622,412,0.020134228,298,5
475,200,0.020134228,298,5
192,191,0.02016129,248,5
282,118,0.020491803,244,5
527,526,0.020618557,97,5
270,118,0.020618557,194,5
481,480,0.020618557,291,5
509,237,0.020671835,387,5
471,191,0.020746888,241,5
486,273,0.020761246,289,5
453,346,0.020833333,96,5
439,168,0.020833333,192,5
530,303,0.020833333,384,5
524,394,0.020905923,287,5
511,346,0.020942408,191,5
346,237,0.020942408,191,5
441,288,0.020997375,381,5
491,272,0.021052632,95,5
475,473,0.021052632,285,5
348,237,0.021052632,380,5
428,45,0.021126761,284,5
62,7,0.021126761,284,5
577,297,0.021276596,282,5
472,192,0.021276596,376,5
560,548,0.021327014,211,5
281,279,0.021428571,280,5
450,307,0.021621622,185,5
610,609,0.021621622,185,5
437,394,0.02173913,92,5
475,196,0.021818182,275,5
472,471,0.021917808,365,5
616,530,0.021943574,319,5
472,206,0.022058824,272,5
472,470,0.022058824,272,5
342,257,0.022099448,181,5
497,495,0.022140221,271,5
536,241,0.022222222,180,5
652,509,0.022222222,270,5
475,197,0.022222222,270,5
495,130,0.022292994,314,5
619,227,0.022304833,269,5
307,305,0.02247191,178,5
267,192,0.02266289,353,5
203,192,0.02266289,353,5
199,192,0.02266289,353,5
442,381,0.022727273,88,5
664,39,0.022727273,88,5
536,450,0.022727273,176,5
237,235,0.022727273,352,5
649,521,0.022813688,263,5
560,559,0.02284264,197,5
235,234,0.022988506,87,5
576,193,0.022988506,261,5
541,511,0.023017903,391,6
358,146,0.023076923,260,6
609,27,0.023121387,173,6
475,207,0.023166023,259,6
485,174,0.023195876,194,6
270,117,0.023255814,172,6
560,547,0.023316062,193,6
610,254,0.023391813,171,6
511,234,0.023529412,255,6
649,387,0.023529412,340,6
343,263,0.023622047,127,6
523,409,0.023715415,253,6
488,487,0.023715415,253,6
226,225,0.023809524,252,6
198,192,0.023809524,336,6
576,200,0.023904382,251,6
600,130,0.023904382,251,6
621,407,0.023952096,167,6
241,240,0.023965142,459,6
45,43,0.024024024,333,6
560,276,0.024064171,187,6
616,299,0.024096386,249,6
576,470,0.024096386,249,6
576,206,0.024096386,249,6
342,263,0.024475524,286,6
498,312,0.024539877,163,6
204,192,0.024539877,326,6
476,192,0.024539877,326,6
475,195,0.024590164,244,6
263,261,0.024691358,162,6
7,6,0.024734982,283,6
358,114,0.024793388,242,6
649,524,0.02484472,161,6
471,198,0.02484472,322,6
300,212,0.024922118,321,6
576,473,0.025210084,238,6
663,325,0.025210084,238,6
404,164,0.025236593,317,6
343,342,0.025316456,158,6
476,471,0.025396825,315,6
471,204,0.025396825,315,6
307,306,0.025477707,157,6
268,45,0.025477707,314,6
652,235,0.025531915,235,6
569,349,0.025641026,78,6
621,408,0.025641026,156,6
148,12,0.025641026,156,6
303,295,0.025641026,156,6
212,109,0.025679758,331,6
651,237,0.025723473,311,6
440,349,0.025735294,272,6
649,394,0.025830258,271,6
510,237,0.025889968,309,6
343,261,0.025925926,270,6
428,426,0.025974026,231,6
475,472,0.025974026,308,6
300,125,0.026058632,307,6
645,374,0.026200873,229,6
560,465,0.026315789,171,6
621,225,0.026315789,228,6
530,290,0.026315789,228,6
576,196,0.026315789,228,6
357,282,0.026315789,304,6
249,247,0.026431718,227,6
656,242,0.026490066,151,6
406,227,0.026578073,301,6
54,46,0.026666667,75,6
516,439,0.02690583,223,6
576,197,0.02690583,223,6
526,165,0.027173913,368,7
570,424,0.027247956,367,7
515,439,0.027272727,220,7
426,46,0.027303754,293,7
650,521,0.02739726,146,7
665,663,0.027431421,401,7
591,229,0.027472527,182,7
148,5,0.027559055,127,7
254,27,0.027586207,145,7
410,281,0.027777778,252,7
427,46,0.027777778,288,7
261,257,0.028,250,7
249,248,0.028037383,214,7
527,165,0.028268551,283,7
576,207,0.028301887,212,7
118,116,0.028571429,140,7
409,389,0.028571429,175,7
497,111,0.028673835,279,7
526,404,0.028708134,418,7
523,388,0.028776978,139,7
600,497,0.028846154,312,7
200,192,0.028985507,276,7
473,192,0.028985507,276,7
196,192,0.028985507,276,7
197,192,0.028985507,276,7
207,192,0.028985507,276,7
195,192,0.028985507,276,7
576,477,0.02919708,137,7
537,242,0.02919708,137,7
237,234,0.029239766,342,7
270,116,0.029411765,136,7
299,290,0.029411765,170,7
46,43,0.029411765,204,7
165,164,0.029962547,267,7
346,234,0.03,200,7
527,404,0.03003003,333,7
193,192,0.030075188,266,7
581,399,0.030120482,166,7
471,197,0.030188679,265,7
471,207,0.030188679,265,7
471,196,0.030188679,265,7
471,200,0.030188679,265,7
471,195,0.030188679,265,7
473,471,0.030188679,265,7
443,223,0.03030303,132,7
407,225,0.03030303,198,7
576,195,0.030456853,197,7
616,295,0.030456853,197,7
295,290,0.030534351,131,7
411,353,0.030534351,131,7
609,254,0.030534351,262,7
576,472,0.030651341,261,7
652,651,0.030927835,194,7
652,510,0.03125,192,7
471,193,0.031372549,255,7
268,47,0.031496063,254,7
652,237,0.031746032,189,7
299,295,0.031746032,189,7
47,46,0.031746032,252,7
62,53,0.03187251,251,7
408,225,0.032085561,187,7
526,525,0.032128514,249,7
649,388,0.032258065,186,7
407,223,0.032608696,184,7
125,109,0.032921811,243,7
47,43,0.033195021,241,7
525,164,0.033333333,180,7
659,343,0.033333333,240,7
268,46,0.033519553,179,7
481,176,0.033653846,208,7
54,47,0.033898305,177,7
602,481,0.034188034,117,7
307,242,0.034285714,175,7
620,223,0.034482759,116,7
447,439,0.034482759,116,7
102,57,0.034482759,116,7
286,76,0.034632035,231,7
497,121,0.034632035,231,7
408,223,0.034682081,173,7
525,165,0.034722222,288,7
525,404,0.034843206,287,7
573,57,0.034934498,229,7
84,2,0.034934498,229,7
343,257,0.035087719,114,7
53,6,0.035335689,283,7
442,380,0.03539823,113,7
484,272,0.03539823,113,7
602,176,0.035971223,139,7
587,586,0.036036036,111,7
589,586,0.036036036,111,7
536,306,0.036036036,111,7
78,53,0.036036036,222,7
451,284,0.036101083,277,7
527,525,0.036585366,164,7
541,348,0.036764706,136,7
659,257,0.037735849,159,7
453,234,0.038216561,157,7
652,511,0.039735099,151,7
554,279,0.039800995,201,7
447,168,0.04,100,8
524,409,0.040983607,122,8
84,11,0.041666667,144,8
652,234,0.041666667,192,8
521,394,0.041958042,143,8
12,6,0.042288557,201,8
457,98,0.043103448,232,8
243,219,0.044568245,359,8
263,257,0.045112782,133,8
428,268,0.045714286,175,8
331,330,0.045977011,87,8
428,46,0.046242775,173,8
409,394,0.046357616,302,8
412,353,0.046511628,86,8
536,242,0.046511628,129,8
6,5,0.046511628,172,8
62,5,0.046511628,172,8
148,6,0.046692607,257,8
409,388,0.047619048,147,8
54,43,0.048979592,245,8
428,43,0.049382716,162,8
148,78,0.052631579,228,8
526,164,0.053097345,113,8
268,54,0.054545455,220,8
62,12,0.054726368,201,8
219,218,0.055762082,269,8
78,5,0.055944056,143,8
412,411,0.056074766,107,8
596,422,0.056910569,123,8
428,54,0.06122449,98,8
670,247,0.0625,96,8
78,12,0.063953488,172,8
145,144,0.065934066,91,8
596,423,0.068421053,95,8
117,116,0.068493151,73,8
144,112,0.082191781,73,8
